sentiment	productId	userId	summary	text	helpfulY	helpfulN
1	B003ZS4FXM	A3CNFWUUPE8AUM	It's Yoo Hoo	"""The name literally beckons.""  If you have had Yoo Hoo before, this is it.  If you haven't, it's basically slightly watered down chocolate milk.  I haven't had it in ages and thought I'd share some with my family.  I don't happen to be the biggest fan, but it isn't gross or anything."	1	2
-1	B001E5DZSY	A18OKW70N0HL0P	Good But Not Great	The taste of this popcorn is superb; however, the dark kernels do not fully pop for us.  We are using a hot air popper and are still trying to figure out if we are doing something wrong.  We have separated the popcorn into two batches; one that has the dark kernels removed and one with the dark kernels remaining.  Of the two, the fist batch without the dark kernels is superior, but we are still experimenting with the dark kernels.  We have not tried another brand or type of popcorn yet, but will do so in the future.	6	0
-1	B004EKQM4U	A3S8BDPVGJNH9C	LIARS!!!!  This is not raw cacao!	"If you've ever had raw cacao nibs, you should realize immediately that these nibs are roasted.  I contacted the seller about this, and here is what I said, and how they responded:<br /><br />Me:<br />Hi.  I received 5 lbs. of Cacao nibs yesterday, but they are not raw like I ordered.  These distinctively smell and taste like roasted nibs.  After I noticed this, I looked at the bag.  The label says that it is Organic, but doesn't mention being raw (Organic, Herbal Essence Cacao Nibs).  Do you want to send me some raw nibs or give me a refund?<br />Thanks,<br />Dan<br /><br />Them:<br />Raw Nibs are so bitter if not roasted, All cacao nibs have to be roasted at low temperature.<br />All our customers love them, try it, if you chose not to use it, fine please return the 5 lbs bag for a refund.<br />thank you<br />imed<br /><br />So, they've decided that since raw nibs don't taste as good, they're going to roast them.  (Why not throw in some cream and sugar while you're at it?  They taste really good like that!).  It's fine if you want to roast them, just don't market them as raw!<br />But, I decided to give them the benifit of the doubt.  Maybe they ""roast"" their cacao at a low enough temperature to still be considered raw.  I emailed them back:<br /><br />Me:<br />At what temperature do you roast your cacao?<br /><br />Them:<br /> below 80 degrees.<br /><br />Below 80 degrees?  That's gotta be celsius right?  A quick conversion tells me they roast their supposedly raw cacao at 175 degrees.  That's not raw by any standard.<br />I decided to give them the benefit of the doubt one more time.  They did say that ""all cacao nibs have to be roasted...""  So I emailed Navitas Naturals about their raw cacao nibs (I was eating Navitas nibs before trying these).  Navitas processes their cacao below 118 degrees, making their cacao truly raw.  Halaleveryday is clearly a shady company who should not be trusted.  Yes, these nibs taste better than raw nibs, but you're not buying raw cacao for the taste.  I advise staying away from Halaleveryday, Alive and Aware, and Herbal Essence products.<br /><br />How are these roasted nibs?  They taste much more like chocolate than raw cacao does, and are much crispier and easier to chew.  There are definitely some hard pieces (pieces of shell, I assume?), so watch out for your teeth if you decide you can trust this company enough to eat their products."	6	0
1	B002QWP89S	AH42BMG4FZJLF	Save yourself a few bucks	If your dogs go thru the shakes when you run out like mine do then you need to stock up. The cheapest price you will find delivered to your home. Better deal than you will ever get in a store.	0	0
-1	B006BXV130	A240JPZ4EINMDJ	BLECH!	Kellogg's Krave cereal tastes like chemicals to me. It contains ingredients which are patented by chemical companies that genetically engineered them in a lab by inserting foreign genes into their DNA and made them resistant to massive amounts of RoundUp. The sugar in Krave comes from GMO sugar beet, and the soy is GMO soy. I called Kellogg about a month ago to ask if they are using genetically engineered ingredients and they said they do use them because the FDA says they are safe and Kellogg's complies with the FDA regulations. I called Kellogg's again yesterday (twice) and this time they told me that they don't know if their products contain GMOs because they don't test for them. Kellogg has pumped $632,500 into the propaganda campaign in California that is fighting to trick people not to vote for Prop. 37, for the labeling of genetically engineered foods.  Kellogg's doesn't want you to know that Krave contains GMOs. My family thinks they taste disgusting anyway. Poured the box down the toilet. We won't be eating Krave again. Blech!	5	1
-1	B007OT22LU	A1ZTEE4XWDD285	These are okay, but it's not a Snickers Bar	They are good, but there is no nougat and the caramel is really soft and runny. Doesn't taste like a Snickers bar.	0	0
1	B006H34CUS	A20YR57D0WDT5D	Nom nom nom	It says on the packaging that it tastes great when heated in the oven. And I believe it. It's pretty much a healthier banana nut muffin but in a square. Now, the bar was a little dry when I tried it but probably because it was sitting in the hot car for a few hours before I ate it. But I'm sure with a glass of milk, this would be a real treat. Great for on the go!	0	0
-1	B000FFIEMQ	A2FC4PBCU8I1A	Weird aftertaste	It's okay, but it has a weird aftertaste. It's not the worst in the world, but I don't think I would ever buy it again.	0	0
-1	B001AHL6CI	A1OUQU7BBA9GR7	Too salty	Buffalo Chips from FoodShouldTasteGood are crispy and spicy, but they're too salty for me.  I wouldn't have ordered them if the description had included their salt content.	0	0
-1	B00176CTRS	A24DJO0LNB3RJD	Little Bitz for your Little Ones	I picked up these when the local pet store stopped carrying the thin bone shaped Little Bitz chicken and rawhide chews. The Beefeaters Little Bitz Small Round Chips are circular wafers of rawhide backing with a hard dried meaty topping. I was reluctant about getting these because they are about 1/4 of an inch thick though they don't seem to be more than an inch in diameter, and well I wasn't sure if it would be too big for my teacup's bite. My picky pooch seems to do ok with them though sometimes the cracking sounds she makes scares her but she cant get enough of these. I prefer the similar product by Beefeaters that are thinner less chunky. These are great for smaller breeds. But be warned they give my dog terrible gas. Only recommend these if you really love your fur babies and won't mind the smell.	1	0
1	B006H34CUS	A2K4AB0J7KFUS	Quaker Banana Nut Bread Soft Bars - Great snack!	This product is great for a grab-and-go snack especially in the mornings. I would warm it up if it was a breakfast item or just simply eat it out of the package if it was an afternoon snack. I love the small, it's instantly inviting, and the banana-nutty taste is excellent. I would recommend trying this product!	0	0
1	B001EQ4GZ4	A3L20DV9ZZM4E1	SATISFIED	They are much fresher then the store, thank you I'm please, they are so hard to find in the stores with the holiday season, I have my orders locked in:-)	0	1
1	B001XVW3DC	A25UXBNDYXJ26S	AMAZING finishing salt-Great price	Maldon is my go-to salt for finishing at the table. Perfectly delicate and crunchy, it's an elegant addition to any table. Do't worry too much about the price, because this will last you a good long time. You only use it for finishing at the table, not for cooking (cheaper kosher is the this for that), so you only use a pinch at a time.<br /><br />I get it locally from Whole Foods which, ironically, has a really good price; for folks who don't live near a store that carries Maldon, this is a good deal! Enjoy!	3	0
1	B00113HA3A	ATEKXH8FNRPEE	This is really good tea...	I've always bought the Good Earth Lemongrass Green Tea, but I wanted to try something new so I bought this Super Green Tea. The Lemongrass tea is probably the best green tea I've ever had, so naturally I didn't have high expectations going into this tea. After opening the teabag of this Super Green Tea, I knew immediately that I was going to love this tea. You can smell all the aromas of the tea and none of them are overwhelming on the nose. Once brewed, I couldn't stop drinking this tea. Like the Lemongrass tea, each of this tea's flavors are brought out and none of them are overbearing. The orange oil is perfect; not too much nor too little is in the tea. After drinking two cups of this tea, I'm ready to say that this tea has replaced the Good Earth Lemongrass tea as my go to green tea.	2	1
1	B002C56OBU	A14EBC6R57587N	Excellent	Awesome coffee!!! I have ordered this pack of bags twice now and getting ready to order a third. If you like dunkin donuts hazelnut, but don't like the price this is a great and inexpensive alternative.	1	0
1	B0007PRMUE	A9Z5L0JFXKIU2	This is the stuff!	Ujinotsuyu's genmaicha is one of my favorite packaged teas. It has a rich, strong, and full taste. In comparison, Yamatoyama's genmaicha tastes a little burnt, and other genmaichas seem somewhat diluted. If you like the genmaicha served in Japanese restaurants, you really ought to try Ujinotsuyu's version -- you're going to love this stuff. These tea bags are strong enough for two uses (steepings).<br /><br />I've gone out of my way to purchase this tea. In the New York City metropolitan area, one may also find Ujinotsuyu's genmaicha in ethnic Japanese, Korean, and Chinese supermarkets, although searching may be required.	7	0
-1	B005PANYEY	A1WZHSODAZE9R4	I hate stevia!!!!	Hate!!! the new cytomax with stevia.  If I wanted weird sweeteners like stevia, I could buy Hammer products, which I also despise.  You have lost my business cytomax, and I'm really bummed because you had one of the few products that didn't upset my stomach.	6	0
1	B002FYAONM	A12P1OO2TV4SLH	soy microfoam!	I first blamed my cheapo espresso maker for my inability to get nice soft creamy foam out my soy milk. I then upgraded to the rocket cellini, a much nicer and more powerful machine. And Wham! still no microfoam. My wife and I are both vegans so we stuck with non dairy 'milks'. Tried different soy milks, from Silk to Kirkland's. Nothing. We also tried Almond milk, which I read would froth. Well, Froth they did. But it wasn't a soft velvety, wet-paint, microfoam. Well, the soy blenders solves that! It does froth beautifully and it tastes great. Definitely worth trying. That's one less variable to worry about in making that perfect breakfast latte.	1	0
-1	B000RHVFUA	AHK4OBYK2S0SC	Not dried at all well.	"I have now bought these ""dried"" cranberries as well as Traverse Bay's dried cranberries.  This is a 5 pound bag.  Traverse Bay sells a 4 pound box.  The Traverse Bay box is DRASTICALLY larger than this 5 pound bag.  Why?  Because the cranberries from Traverse Bay are DRIED.  These are partially dried and have a nice sticky puddle of cranberry juice in one corner of the bag.  FAIL!  Go buy Traverse Bay's dried cranberries.  They're about the same price and you get drastically more.  I won't be paying for liquid again."	1	0
-1	B007RTR9G0	A2RQOO8VYAEZZG	Smells like suntan lotion, low on shea	"While this product calls itself ""Ultra Shea"" and also notes ""with shea butter"" on the front label, shea is actually the 7th ingredient, after Mineral Oil (#1), Hydrogenated Coconut Oil (hence the suntan lotion smell), Hydrogenated Styrene/Butadiene Copolymer, Elaeis Guineensis (Palm) oil, and BHT (preservative). So if you're expecting some yummy natural product from the ""ultra shea"" reference, you'll be disappointed. In this case ""ultra"" either means ""a little bit"" or ""mostly petrochemical products but also.""<br /><br />(Notably, the ingredients aren't immediately visible on the bottle--you have to remove the peel-off label to expose them.)<br /><br />But I'm not opposed to synthetic beauty products, so aside from the misleading packaging, I gave it a whirl. It's a pretty standard hair oil: greasy and thick, which is good for heavy damage or use on ends. I'd probably avoid using it on my scalp except as a deep treatment to be shampooed out, because the oil is quite heavy.<br /><br />But the scent is a deal-breaker for me. It's a *heavy* coconut smell that doesn't readily dissipate and leaves you smelling like you should be on a carnival cruise ship. (I love a light coconut scent, especially tempered with citrus  or mint; but this smells like you're all buttered up in a deck chair swilling a pina colada.)<br /><br />I do like the bottle, which has an elmer's glue type lid that lets you dispense a few drops at a time, and seems to be pretty leak-resistant."	2	0
-1	B001EQ5BUI	AG80OSRMJ70J6	Tastes burnt	I did not care for this product at all.  I was expecting more of a Demerara sugar taste and this is WAY more intense.  Tried to use it in iced tea - taste burnt.  PLUS - beware - you can't return it.  It is a grocery item on Amazon and they won't accept returns.  I'd find some somewhere to try before buying these big containers.  I used one cup and hated it and then had to just give it away.	0	1
-1	B002TIR3BU	A18NA13VFFVDJ	yuck	"Who knows how you would like it.. but Ugh.. Not a fan. and trust me.. I LOVE Kahlua. It sounds real good.. but the taste was blah. Other people who I made it for thought it was ""alright"". I will not be ordering this again."	0	0
1	B000FL08B0	A1TNQ9ZDWY2QV5	Good Sweetner Substitute	After all the research I have found on raw organic agave, I am very pleased with how it tastes and makes things sweet.  There are some calories with this product, but I feel better about consuming a natural alternative for white processed sugar.  This is an outstanding product.	0	0
1	B00141WDXG	A2KXDX83S11WEL	Healthy Snack.	"My dog loves these and everyone I have shared with agrees it's a great snack. Why feed grains and ""dog bones"" when you can offer a high protein healthy snack that promotes good health!"	1	1
1	B000N648OA	A3S4E73KQGZG7S	my cats' favorite food	My cats (who are different in almost every way) totally agree on this food - its healthy so i dont feel guilty spoiling them, they slurp all the juices, nom all the real meat, chomp the nuggets and veggies and lick their lips forever after ! I am a huge fan of all Merrick foods but the Pot Pie, Turducken, Thanksgiving Dinner, and California Roll are my cats' favorites!	0	0
1	B0049ZCF9G	A1SQPBEUL9VEDR	Delicious and healthy treat!	I wouldn't call these almonds sweet, but they do have just the right hint of sweet flavor that the almond is elevated and feels like a treat.  The taste and texture of almonds doesn't particularly appeal to me, but they're such a healthy snack that I'm glad to find this delicious option.  Also, the small container is the perfect size to have on your desk or keep in the car, or use as stocking stuffers like I plan to do for a couple of my healthy eating conscious friends!	0	0
-1	B000HIFANW	A3T0OTH5072YRE	Rice A Roni Rice Pilaf	As much as I'm a fan of cooking everything from scratch, I am definitely not above using a boxed meal every once in awhile.  Sometimes you just don't have the energy or ambition to cook something from scratch, especially rice, which if you don't have a rice cooker, can be time consuming and difficult.  So Rice a Roni products are ok to me, used in moderation.<br /><br />The ingredients, for a boxed meal, aren't terrible.  There is MSG unfortunately and a very high level of sodium.  Which means this probably isn't the best meal for someone with health problems, or for that matter anyone trying to be healthy.  But it does have real onions, rice, and other spices which is ok.  I like that they use turmeric for the coloring since that's supposed to be a pretty good spice for you.  The fat content in this rice box isn't too bad either compared to some of its competitors out there.<br /><br />The cooking process is pretty simple as well.  Even if you use a microwave its just a matter of zapping it a few times to brown the rice and then cooking it with water.  And you only dirty one bowl and one spoon in the process.  It says to cover with something during the actual cooking process and I've found that covering with a towel tends to produce a more tender rice, but that may just be my imagination.  They offer suggestions on how to make this rice a meal by adding chicken and veggies too, although I didn't do that, I instead sauteed some pieces of sausage in a maple mustard and added them to the mix, which actually worked quite well.<br /><br />The rice itself is kind of light flavored.  There's some flavoring sure, kind of chickeny actually.  But its not very strong, and I prefer my meals strong.  The flavor was good, I just wish it was more pronounced.  Adding that aforementioned sausage did help a bit.  The texture was enjoyable.  The rice was just firm enough to get a good bit through it but soft enough to really sink your teeth into.  And it wasn't a mushy mess like these can sometimes turn out to be.<br /><br />I'd probably have this product again.  Its not something I'd make a regular part of my meal, but in a pinch its a good way to fill out dinner.<br /><br />Review by M. Reynard 2012	0	0
-1	B000X1Q1G8	A156LB7D9SSF6J	Don't waste your money...	I recently received a half price offer for Walden Farms, buy up to 10 of their products and get up to five free.  The Peanut Spread is one of the items I tried.  While I was not expecting anything like real peanut butter, I was hoping it would be something palatable that I could use for a sandwich or to spread on celery.  IT WAS TERRIBLE tasting nothing like peanut butter and barely tasting of anything peanut related.  The aftertaste was terrible! I tried a bit on a teaspoon and it repeated on me for hours.	1	0
1	B003ZDWMGO	A32V2ZP3EZ39CM	Delicious!	I was unsure about ordering this product because I didn't quite understand what it was. But, after a little nudging from a friend I bought it and I LOVED it. I personally use it as a pizza crust because it is much healthier than the ones you can buy at the store! But I also make it thicker and cube it up for a delicious protein in my salad. The Traditional is most versatile, but also be sure to try the Chili flavor if you like a little spice!	3	0
-1	B0012NUVN0	A29EO071ZXRRQW	Not so great or everlasting as they may seem	I bought one of these (the small size) from a pet store for my 15 lb Jack Russel mix. I was hoping for a toy that would hold together like a kong but was harder to get the treat out of. The first day we had it, it took a while for him to get the treat out but once he got it there was no problem and the plastic started to weaken. This wasn't a big deal because you can stuff the inside with more treats but after a while the plastic started to come apart in little chucks and the toy went from a possible kennel toy to have to be supervised...	0	0
-1	B002LANN56	A3V55DVYU80LDS	Dog's Liked It, But Basically Junkfood	My dogs seemed to like Chef Michael's Grilled Sirloin dog food, but after reading the ingredients, I realize there wasn't much nutrition. Yes, beef is the first ingredient listed, so that's a plus, but it pretty much went downhill from there.<br /><br />I'm not so keen on products such as soybean meal, soy flour, brewers rice, soy protein concentrate, corn gluten meal and ground yellow corn.<br /><br />These are cheap additives that do nothing but make BIG POOP because the dogs really don't digest much of these things. With 2 one hundred pound dogs, I'm not crazy about big poop in my yard. Also, corn does really nasty things to some dogs, dry skin, itchy hot spots and outer ear infections. We're sticking to Costco brand dog food, which is much more nutritionally sound.	0	0
-1	B0028A8ZEI	A20EOQWXI34TIO	They're ok	Nothing spectacular here. Unlike the other reviewers, I found mine fairly salty. I think I'll try other brands before considering buying this again.	0	0
-1	B003FFHFQO	AOEQI67PAS9GS	Awful custumer service from faerie's finest	"Don't order from Faerie's finest, you will be wasting your time. Order your product from somewhere else.<br />Ingredients were not available for shipment when they promised and I kept calling for a status of my order. Every time they told me the same thing: ""next week we'll receive the ingredients and after that we'll ship the product"". Over an over the same thing until I got tired and I had to cancel my order. The person on the phone was not willing to help or answer my questions. Very frustrating and a waste of time."	3	3
1	B000MTA1EY	A5W4DM2Z5KVBH	Would Definitely Recommend!	Ok, now I understand why so many people online recommend using AmeriColor brand for my icing and fondant-coloring needs. I bought the black, and the color was super strong. Worked really well. I'll probably buy one of their color kits now that I know it's a great brand.<br /><br />The only thing I haven't tried yet is using it to color melted chocolate - I've been told that water-based dyes like this one will make the chocolate crumble. But *shrug* it doesn't hurt to try. I will give an update when I do!	0	0
1	B0090X8IPM	A38ON1MOZNBCGE	Pleasant Blend	This is a very smooth blend with such a light hint of vanilla that you might miss it if you weren't paying attention. You know its different but you don't know why ... and then it hits you. It's GOOD! Not overpowering like some flavored coffees; this one has just a hint of flavor and I think it makes it better.<br /><br />I brought this into work and shared it with colleagues; it quickly became one of our favorite blends. Not bitter at all, yet not weak at all either. A nice, smooth blend perfect for relaxing mornings as well as at work. I will be ordering more.	0	0
-1	B005VOOLXM	A26TWY9AD935HC	Too Weak For My Taste	I and I eagerly awaited tasting this, but came away disappointed.  Like many others have pointed,out, this comes accross as just a little too weak.  At first I thought I had miscalculated the amount of water, but it takes two bags to make an 8 oz cup with acceptable body and flavor.  It seems like a nice concept, but the execution is not there yet.  Kudos for the attractive packaging and spirit behind the concept though.	2	2
1	B002C4HZ00	A320W49RGU48WY	a little disappointing	most if not all of the cans were dented in some way, however it is a cheaper method of purchasing this product	0	0
-1	B000FMTJJQ	A3GKCX6IG0CBB9	Research before you buy	I purchased this syrup in a store, not on Amazon. It sounded nice however I did not do my research on agave syrup before hand.<br />Read up on this sweetener first before purchasing it, don't just assume that it's natural or raw. I'm not an expert so I'm not going to preach/teach, but go online and look it up and decide if it's right for you.<br /><br />It has a mild, sweet taste. Like a mild honey and caramel flavor.<br />I think I'll just stick to local honey.	3	1
-1	B000H27NY2	A4K2OLRGNM6J0	great - but way too salty -increase volume by 50% to make it edible	Have eaten both Minestrone & Vegetable Beef - liked both very much but have just finished making & eating Vegetable beef.  This would be a wonderful soup but it is way, way too salty.  I had to increase the volume by 50%: 4 more cups water, 1/2 bag frozen mixed vegetables, 1/4 bag frozen peas - xtra salt free vegie broth mix (homemade), xtra Mrs Dash.  When I finally got done, the soup was great.  Don't know if I would buy again unless the salt is cut in half (at least).  I am sure the Ministrone must have suffered from the same problem - I don't remember - I do remember my son & I liked it very much - I have been unable to find it at my grocery again, though.  My grocery is WinnCo.  Please lower the salt content - People can always add salt but I have to really change the soup to make it paletable for me.	0	0
-1	B001EO5XSU	A1OUQI7GPUI3BG	A breakfast for the past	My wife had mentioned that with winter coming on she wishes she had some Wheatena . Every time I was in a grocery store I went to the cereal isle looking for her Wheatena ,,,but no luck. On a hunch one day I searched Wheatena on Amazon. I was so happy to get it for her...She was so happy the day it was delivered and has already enjoyed a few bowls full. She says it tastes better if you make it with milk...My one complaint is that it was VERY expensive breakfast cereal when you purchase it  with the shipping costs  plus the cereal . It might be cheaper for us to fly back East where it came from and pick some up in person.	2	0
1	B0000CEPDP	A10WITMMFIPEAU	GOOD SERVICE	PRODUCT CAME IN A TIMELY MANNER. OUR CAT DID NOT CARE FOR IT, BUT HE IS NOT HAPPY WITH ANY OF THE CAT FOOD THAT IS DESIGNED FOR KIDNEY DESIEASE.	2	0
1	B0031UBXDE	ABXKFQ3F34SUZ	Weird combo, but baby likes it	I always taste the baby food before offering it to my baby. I thought this one tasted gross and had a grainy texture. I was expecting the baby to spit it out, but he loved it. He doesn't like many veggies, so that is a plus. We'll be buying this one again.	1	0
1	B008JEHDY0	A104S66OE9H2T1	Addicting, and hard to find in the US	I grew up with these chocolate bars and fell in love with them. They melt in my mouth. Of course all reviews on food are biased due to taste buds. I haven't gotten the package yet. I'm merely reviewing the food itself, not the seller. I will review the seller on his page after it arrives. I only wish it was amazon prime eligible for 2 days shipping. I cannot wait. These are worth twice their weight in gold.	0	0
1	B000HDOPYM	AL1DVFEY7X5VR	Can't eat just one!	ALL I CAN SAY IS OMG!THESE LITTLE TREATS ARE SO ADDICTIVE AND ONLY HAVE 10 GRAMS OF SUGAR IN NINE WAFERS!THESE ARE BY FAR THE BEST TASTING WAFER COOKIES I HAVE EVER HAD AND IF IT WERE NOT FOR ME BEING ON A DIET, WOULD EAT THE WHOLE BAG IN ONE SITTING!I CAN'T QUITE DESCRIBE THE FLAVOR EXCEPT TO SAY IT IS LIGHT, RICH AND NOT TOO SWEET.I HAVE NEVER BOUGHT THESE FROM AMAZON, JUST FROM MY LOCAL HEALTH FOOD MARKET.BUT THE PRICE ON AMAZON IS CHEAPER COMPARED TO BUYING IT LOCALLY WHERE I AM.	5	0
1	B000NVBVIQ	A15N7PBDGTQV1Y	Super Dog Treats	My dogs love Salmon Strips. They wait at the door each night for their treat. Two of my dogs came to us with serious skin problems that I keep in control by feeding them high quality grain-free food. These treats don't cause any problems and my dogs love them so much that they will do anything for an additional treat: even take a bath.	2	0
-1	B003ZT61E2	A1TR9417Z4U72F	It's alright, but not quite what I wanted...	"I was kind of excited for this Peppermint Mocha MH International Coffee flavor since I'm a pretty big fan of the similarly flavored Starbucks holiday coffee flavor. I tend to use the MHI Coffee powders as flavor enhancers in my daily brew, but for once I wasn't crazy about the flavor. Actually, the first thing I really didn't care for was the ""self-foaming"" aspect to this one, almost as if it has some tiny peppermint-flavored pop rocks in it or something. Not needed and kind of weird to me. Overall the taste is alright, though I feel it needs to be paired with a regular cup of coffee for optimal taste. Just by itself with hot water it's kind of flat."	0	0
-1	B001E5E0D8	A250PPAYI1KS91	back to Caffe Espresso	I was buying Lavazza Caffe Espresso at local vons for 5.99. Now it's 7.99 so I checked amazon. still more than 5.99 so I bought this, cheapest Lavazza for 18.98 with subscription.<br /><br />according to their website, Caffe Espresso is medium, this is dark roast and this has some sweetness.<br /><br />when i opened the package, soon i noticed this has a stronger aroma, a bitter kind. unlike starbucks italian dark roast, it's still brown.<br /><br />i used bialetti moka machine. usually make it latte. i think this is bitterer than Caffe Espresso and I feel some bitterness remains on my tongue. maybe this is more like natural Espresso taste but I prefer Caffe Espresso. and i have one opened pack and three unopened packs left...	1	0
-1	B004I3Y4IE	A1999GBJY5ODXE	It was OK	Tastes a little too artificial for me - strong maple flavor, and like most K cups on the weak side.	0	0
1	B0014WYXQK	AGBRTPPIJT6UK	Yum, yum, yum....and more yum!	I remember when Izze was first introduced a few years back. I had it in Chicago and I immediately fell in love with it. The great packaging and the great taste made me consider it the gourmet version of sparkling water. Now they have done it again ?!  it is hard to believe that anyone can make something great even better, but they did it!<br /><br />The new fortified version is so refreshing that you can drink can after can and not get tired of it. My kids loved it, my girlfriend loved it, my mom loved it. This was a hit at our house. I wish that I had a chance to try the other flavors this was so good. Izze undeniably has a winner on their hands.	1	0
-1	B002GWFA1Y	A25CRHCW00U0WG	Subscribe and Save:  Doesn't Save	"I have purchased Coffee Bean Direct 5 lb coffee in the past and I think it is a good value for the price (slightly above average).  Thinking I'd economize, I recently ordered using ""subscribe and save"".  Unfortunately, the USPS in my area (Maine) has changed it's delivery approach.  The mail carrier does not stop or attempt to deliver a package, but instead leaves a slip requiring me to drive to the post office to claim my package.  With gas at $4 per gallon, any savings is wasted.  It's actually cheaper to use the Amazon Prime delivery as Fed Ex and UPS have no problem actually delivering."	0	2
1	B004JRKEH4	AEY4BDF60KB78	My whole family liked this product.	My whole family liked this product.  It has a smoky chipotle flavor that (when tasted alone) leaves a slight burn on the back of your throat.  We used it on tacos and the sauce gave them a very distinct taste that we all enjoyed (no burn :) ).  My husband is incredibly picky and said he liked it and would eat it again. The Kid thought it would even taste good on a salad.  I'm thinking it might also be good as a marinade.<br /><br />I would definitely recommend it the next time you want to add something a bit different to your meal.	0	0
-1	B000KNFBJC	A130946ZKSHV0D	Where are the feves???	Ok, let me start by saying I'm an avid chocoholic and am EXTREMELY picky about the quality of chocolate I consume. I would like to commend Ghirardelli for being the first chocolate company to offer a beautiful fruity, tangy, yet richly rounded chocolate flavor at it's deserved bittersweet cocoa content to the average consumer using the average grocery store. I can even find these at some Targets! I was so impressed and relieved to finally find a useful size of chocolate, with an all-around excellent profile in a truly affordable package! (note to bakers- why pay 4 dollars for a 4 oz baking bar when you can pay 4 dollars for an 11.5 oz bag of the SAME CHOCOLATE)What's more, this chocolate is MUCH better than any expensive Callebaut, Cacao Barry, or Scharffen Berger chocolate at equivalent cacao mass.<br />HOWEVER, Ghirardelli has really disapointed me as of late. I used to use these almost exclusively for the NY Times Jacques Torres Chocolate Chip Cookie Recipe, the BEST out there, which requires a specifically large and flat shape in the chocolate chip used (feve). Ghirardelli USED to offer this shape, WITHOUT milk fat, and it was the PERFECT size and shape, and melted beautifully into my ideal chocolate chip cookies. NOW they've made an ugly, NORMAL chip shape that is stiffer when melting and totally RUINS my perfect Jacques Torres cookie dreams.<br />GHIRARDELLI!! WHY ON EARTH DID YOU CHANGE YOUR CHOCOLATE CHIPS???????	0	11
-1	B0002NVLLW	A93LBTV617ZVC	Poor Delivery Method~	Based on the many bags of dried Shiitake Mushrooms that I've enjoyed in the past, I made the obvious assumption that the 'shrooms bought from the Amazon website would also be of superior quality, much like the ones I've always purchased from the local Asian markets in my own neighborhood.  I just received my 1st order of dried Shiitake Mushrooms this afternoon, and was very disappointed to find that the contents were very dusty, with many broken mushroom caps and pieces, instead of whole caps.  The box that they were packaged in had been damaged, as well. While I'm not completely ready to place blame entirely on the purveyors of said 'shrooms, I do expect them to make it right or refund my money.  The mushrooms themselves, however, do taste fine and that is the most important aspect of this review.  'Nuff said....	3	1
-1	B002LANN56	A20DDH4NT6Q1E8	Three dogs: two didn't like it, one loved it	Firstly, let me start by saying all three of my dogs love Chef Michael canned food.  So I was surprised that I didn't have a better result with CM dry food.<br /><br />This CM dry dog food looks appealing to the eye (my eye), with what looks like vegetables and 'jerky' meat bits, but there's something about the taste or the smell that doesn't appeal to two of my three dogs.  Admittedly, both those are somewhat fussy eaters.  I was able to coax one of these to eat the dry crunchy bits, but she refused to eat the softer 'meaty' parts paws down.  The third dog seems to enjoy all of it just fine, which is the reason for my 3-star (average) rating.<br /><br />One thing I noticed was that the bag was as large as an 8lb bag of dry kibble, but only half the weight.  I guess all those soft and fluffy meaty bits are to blame for that.<br /><br />Overall, it's hit and miss in our house.  3-average stars.	0	0
-1	B000X1Q1G8	A3T4Q576SC8YIT	YUCK	I was SO excited to discover this product at the local grocery store. I was willing to deal with the outrageous price for zero calorie peanut butter.<br /><br />HORRIBLY disappointed.<br /><br />The flavor is like licking a rusty metal object.	1	0
-1	B000FA3912	ATDE9JYCPI0L1	Not impressed	Sorry, but I wasn't terribly impressed by these light snack crackers. Okay, I admit that I never liked Oreos that much in the first place. This 100 calorie bag of thin snack crackers tastes like Oreos, for sure--minus the sugar high pasted in the traditional sandwich cookie filling. But as one other reviewer noted, they're not all that chocolaty, a critical flaw in the opinion of this chocoholic. Worse than that, they're not so good for you. If you're going to have 100 calories, there are a lot healthier ways to do so than devoting nearly 40 percent to sugar. For my money, a piece of fruit makes a lot more sense. It not only costs less, it's got lots more nutritional value, not to mention fibre.	0	0
-1	B000WFUFNK	A251QCDFN5CFD4	Horrible Smell, My Cats won't eat it!  Expensive!	I am sorry I purchased this. I am not sure what made me try it.  My cats really hated it and I am stuck with a bunch of cans of food.  I am disappointed.	0	1
-1	B000EM2PHK	A124VGEBZLR6E7	Where did the sugar come from	This is the most awful french onion soup I have ever tasted.  Since when do you add Cane Sugar to vegetable broth.  I rate this -5 stars	3	7
-1	B0007ZNW2G	A22OICJE7B2CE0	Jablum leaves me nonplused...	When in Jamaica I drink JBM coffee and have come to develope a fine appreciation for the bean. What I opened this morning was not what I had expected. To be clear, I was greatly dissapointed. I found bits of husk from the bean, which doesn't make coffee, and is considered filler. The flavor left something to be desired as well, it tasted like folgers coffee without all the acid. I was hoping to leave a great review of this product, but honesty forbids it.	0	1
1	B004OLKF60	A2G27AJWU370D	Bold, rich flavor	"This is my favorite brew by far. I have always been a french roast fan because I just love the flavor of coffee. This delivers that bold, rich taste without tasting ""strong."" It's smooth with no hint of bitterness at all. If you love the flavor of coffee, give this a try.<br />However, it's much cheaper at Walmart. I buy 18 K-cups for $13 there. I wouldn't pay the prices here."	0	0
