sentiment	productId	userId	summary	text	helpfulY	helpfulN
		AOX6MVOBP5TAL	My favorite K-Cup Coffee	I bought these when they were $15 for a 3pack of 12 Kcups ea.  Just wanted to add that these are among the best K-cups I've purchased.  The flavor is strong but not overwhelming....no burnt taste.  I went to buy these again but the price is now $23 instead of $15 so I will wait I guess but I'd recommend these to anyone.	0	0
		A31CXKAMPTZ0KV	Lots of soy taste ; far inferior to Wowbutter	"We've tried several brands of soy butter when our daughter was flagged as being sensitive to peanuts. I'd pass on this soy butter in preference for Wowbutter <a href=""http://www.amazon.com/gp/product/B006HIY39I"">Wowbutter (2 Pack)</a>. The I.M. Healthy has a LOT of soy taste that is unpleasant and unexpected for me, a lifelong peanut butter eater.<br /><br />The Wowbutter flavor profile is just a lot more similar to ""real"" peanute butter and is great for sandwiches. I don't know how the I.M. Healthy and Wowbutter would fare relative to each other when cooking with them."	0	0
		A2A5OQT2N7S5AX	Flavorless	I remember eating this product many years ago when I was a kid. Sometimes you can't go home again. No flavor at all.<br />Even my dog wouldn't eat it. I gave it to my neighbor who has kids. They will eat anything.	1	1
		A3T4UQRGKU4SPG	Can't find the perfect Creme' Brûl&eacute;e Coffee!	10 years ago my daughter brought home Creme' Brulee' for the first time. It was perfect, beans to be ground.  Since then I have searched for ANYTHING similar. When I realized I couldn't find it, she had forgotten what one she purchased.<br /><br />This one has a strong flavor, but it tastes fake with a strong after taste. Unfortunately it is one of the better ones.  If anyone reads this and knows what ones (Carmel and Vanilla), taste great, please post here.	0	0
		A2MUGFV2TDQ47K	Tang Energy FROZEN Beverage Drink Mix	"The item description is incorrect. The actual package says ""Tang Energy FROZEN Beverage Drink Mix"". Directions are for a GRANITA STYLE MACHINE that makes slushies TWO gallons at a time. All I wanted was a Tang Energy Drink Mix. I've been experimenting to discover the right portions for a water bottle, no luck. So I really can't speak to the Energy Boost, B Vitamins OR Caffeine, BUT I can speak to the weak lemonade flavor described by the other reviewer...he's right!<br /><br />I was expecting Tang with an energy kick. What I got was some pretty expensive flavored water you have STILL doctor up with inconsistent results ... 1 STAR and a SNAP!"	2	1
		A1WHBDP1R00L6V	Beware the Menadione!  2 Flavors OK.  Call them.	"I agree with ""Nicole Rae"":  it makes no sense whatsoever that Weruva would be using Menadione Sodium Bisulfite. You don't need a Vit K supplement, and if you want it then use kelp pwdr because it's cheap. Google this ingredient for yourself.  For some reason TWO WERUVA FLAVORS DON'T USE THIS INGREDIENT:  PAW LICKIN CHIKIN and PEKING DUCKEN. The kitten loves them, but he loved Poly BBQ and others too.  Hey, if it's banned for human consumption in some European countries, why take the chance. I called the company and simply gave them direct feedback:  please stop using this ingredient, then I'll buy the full line so long as the kittens will eat it and luv on it.  I hope they won't be 10 yr old cats by that time."	3	2
		A3O8ZE8BHREE0W	relaxing, almost like something you smoke	Couldn't believe it when told how relaxing this beverage was. Seriously, drink it only if you are getting ready for a nap or bedtime. If you have plans to drive or perform any other activity not recommended.<br /><br />I feel my arms and legs almost tingle with relaxation. After a short time my eyes start to get droopy and I am in another place.<br /><br />Love this stuff.	8	0
		A1JFSDFJXU5TB6	Taste is not good, texture is thin	I have tried a lot of different powders, and while I like that this one has fewer calories, the taste is just not that good. It's hard to describe - it actually is very hempy, if you are familiar with the taste. That's fine if you like it, but I didn't think it went well with chocolate. It's also very strong and sweet.<br /><br />There is also very little texture added by the powder, so smoothies made with this are thinner than those made with other protein powders.	0	0
		A3O1I3KB7L1R9S	Awesome coffee!!!	We love Caribou coffee,plain and simple.  It is my hubby's top 5 coffee's. He loves the Raspberry Chocolate Truffle also.  But Caribou ROCKS!!!	0	0
		A1YPZ7GFDEPO13	For garlic lovers	Pop chips are great but you really have to be a garlic lover to enjoy this one as a snack.	0	1
		AQ21TJ2OQ6H4O	My pets love them!	My pets love these things, and they make giving medicine so easy!  I no longer have to chase my dogs down and hope that they take their medicine.  With these I KNOW the pill is going to get swallowed.<br /><br />My dogs love anything duck flavored.  They went wild over these!	0	0
		A25ADQHVXE5TCT	Arrowhead Mills Organic is good puffed rice	It is so hard to find puffed rice in grocery stores here and this was a good price and tasted great!	0	0
		A1ATEKYQF3ZZI7	Delicious and sells out quickly at grocery store	This is the best chocolate bar I've ever tried.  The salty taste is in perfect balance with the chocolate.  I'm not the only one that thinks so, since our local grocery store sells out of this particular bar almost as soon as they arrive.  The other Chocolove bars are fine, but this one is tops.	0	0
		A1O8QQ09NYKNQ3	Chocolate Chip is GROSS	Chocolate Chip has a nasty smell and taste. I would never buy this flavor again. But the oreo ones are very good.	0	0
		A3CR32Y57ZV7ZY	Vermont Country blend is my favorite!	I have tried many of the K-cups available for the Keurig, but my favorite is the Green Mountain Coffee, Vermont Country blend.  Its a real good everyday cup of coffee.  Its similar to the Nantucket but I think alot smoother taste. I brew it on the medium size setting and its perfect.	0	0
		A9NXTC0HTPSDO	Move Over Ban Roll On Deoderant:  lol  Here is Lickety Stik!	OK, so my dog loves this and she is a picky eater.  I literally had to force her mouth open and give a roll of it on her tongue and she has been hooked ever since.  I usually only give her high quality treats and chews but I figure a few licks of this roll on won't her her.  I don't think I will buy it because it really is not a healthy treat for her but since she likes it and it does not make a mess I gave it 4 stars.  If it was better nutritionally I would have given it 5 stars.  This is definitely a great concept!  I just wish is contained better ingredients.  : )	0	0
		A3OBP99ZV5TG6C	Sea Salt and Pepper - a nice change of pace	"I buy Emerald nuts of all kinds on a regular basis.  I tried these and found that the normal cashew taste was present with a very strong presence of salt and prettty spicy pepper.  I did not detect that much of an aftertaste. Consistency was pretty much normal for cashews.  I highly recommend - as an occasional alternative to the ""normal"" brand.  The novelty factor for a product with this much ""zing"" is pretty high.  What tastes really good with the first handful... could pretty well go south after too long.<br /><br />I believe that this product makes for a pretty good desk ornament - your visitors will grab one handful, rave about what a trendsetter you are, then leave you without demolishing the whole container (which happens to me regularly with their honey roasted almonds).<br /><br />One thing that worries me is that so many folks leaving reviews have complained about the aftertaste and consistency. I guess I will have to buy a few more containers to check on the quality control!!!<br /><br />All the best,<br /><br />Jay"	1	1
		AWN422BQYHI3A	Totally Awesome snack - low fat/high protein.  Yum Yum	"I bought one (to try) based on the reviews for the 18-pack for $15.19.  They popped perfectly, tasted delicious (crunchy, not too hard, not too spicy, not too salty) and are a really healthy snack.<br /><br />ZERO GRAMS saturated fat.  Total protein per bag:  31.5 grams.  Total calories per bag:  210<br /><br />Within minutes of tasting them, I ordered an 18-pack.  These things fall into the ""Totally Awesome"" pile, for sure.<br /><br />If you like pork rinds and eating low-fat, high-protein snacks, this item might work out well for you."	3	0
		AUNN3E6VGZNM3	Can't say I liked it	I am a chocolate lover, but have never been a coffee drinker. Unfortunately the taste of this product didn't convince me to start drinking coffee.	0	0
		A150Y6RN6CVLN3	Passable, but muddy	"NOTE: This is a review of this coffee in the K-cup format, not of Amazon's packaging.  However, I have never had trouble with the Frustration-free packaging; I simply cannot comment in this case.<br /><br />Reviewer's preferences: Strong, medium-dark roast coffees, mid-to-heavily sweetened with whole milk (4:1 ratio or a little heavier toward the coffee side).  I occasionally add a hint of vanilla syrup and cream or half-and-half if a coffee is overly bitter.<br /><br />I picked up this coffee in a large sampler box of Coffee People ""Extra Bold"" K-cups, which I have just finished off.  The collection contained the following blends/coffees: Wake-up Call, Jet Fuel, Black Tiger, and Organic.  I have had each coffee multiple times.  From the four, I give the Organic blend the top spot with a slight edge over Black Tiger (we're talking 9.1/10 over 9.0/10 here).  Both the Black Tiger and Organic were strong and bold in flavor but not too bitter, while the Wake-up Call tended to be a little more harsh on the palate.  The Jet Fuel blend was appropriately named, as it almost always required a little vanilla and more milk or even heavy cream to make it palatable.<br /><br />Qualities of Coffee People Jet Fuel:<br />Dark, almost burned coffee flavor (think bad Sumatran roast).  Heavy bitterness that overwhelms the flavor, harsh on the back of the tongue and a fully bitter aftertaste, but probably drinkable if you are a fan of Sumatran or French Roast coffees.  Medium acidity, a little tangy but not really sour, with an earthy flavor that tends toward muddy.  Flavor envelops the entire mouth, but generally overwhelms the palate.  Heavy body, but not sludgy, though your mouth may be convinced otherwise from the flavor.  While I can and sometimes do drink other coffees black (mostly full-bodied medium roasts), I can't imagine anyone drinking this black even if they take their espresso that way.  Requires sweetener and cream/half-and-half or a heavy addition of milk.  Personally, I had to use a small splash of vanilla syrup to hide the bitterness.  Drinkable, but just barely with better choices available. Hard to find the good qualities in the disappointing profile.  Certainly not the WORST dark roast I have had, however.<br /><br />I give this 2 stars for one reason.  If you were using this coffee as an ingredient where you wanted the coffee and perhaps the bitterness to not be hidden too much, then this would be an excellent choice over many harsh Sumatran and French Roast coffees."	1	1
		APKKMSUS73DI0	Great food for cats	My two cats love Science Diet. Only problem is I wish they would have a picture of the food on the outside of the bag. There is the dry which is tan, triangle shaped and the other is a dark brown,round shape. I always end up buying the wrong bag and the cats only love one.	3	7
		AZJHB1BU40E1Q	Caribou: an average cup of coffee.	The aroma of this blend is sharp and bold, but not as appealing as some of the other varieties ive tried, semi astringent. I brewed this on the 7.25oz setting and found it to be strong and dark enough to use milk and one tsp of sugar.<br />The taste is underwhelming, and seems to be along the lines of an average at best cup of coffee. The taste characteristic is along the lines of walnut and brandy, which is nice but not present enough to make this blend memorable.<br />It is as drinkable as a mild cup of starbucks coffee...	0	0
		A2EOSIGYXIWNR9	bad batch from amazon	I feed this excellent cat foods from Petco to my two cats frequently and it agrees with them.  Unfortunately, I just received a batch of 8 cans from Amazon that caused them both to regurgitate. It makes me think that Amazon received a bad batch from the manufacturer or it may have been exposed to heat in the Amazon warehouse or in transit to Amazon.	0	0
		A366ISPASB3NHK	Disappointed	I just received a box of the small bags of strawberry and one of the pineapple. The name is CRUNCHIES, but my fruit is anything but crunchy. It is soft and pliable instead of crunchy. I liked the fact that I could get the portion control bags and also that they are made with just the fruit and nothing added.  I had hoped that these would help me keep out of the potato chips, but they are too soft for that. I will use them but will not be purchasing them again. I have had good success with Bare Fruit Apple Chips, but only one flavor comes in the small lunchbox sized bags that I prefer. The Crunchies website said that if air gets to the fruit it will moisten it up and make it soft. I have to assume that the packaging is to blame as how else would air get into unopened bags?	0	0
		A2VK4DKHGB63TA	Not good	This is not even tea, it is not even as good as dipping a tea bag in the cup once. It's You'll be drinking hot water with sugar and honey.	0	0
		A21P1QGJAKNZ3G	Taste is individual	I LOVE dark chocolate so when I saw the reviews of this kind I figured I'd give it a try.  Now taste is a matter of individuality so I'll give you the difference in this Belgian Dark Chocolate by Stephen's and my usual Nestle Rich Chocolate:<br /><br />Belgian:150 calories per serving,  serving is 3Tlb mix and only 3/4 cup water or milk.<br />vs<br />Nestle: 80 calories w/water per serving, serving is 2Tlb mix and a WHOLE cup of water.<br /><br />Belgian: Total Fat 3.5g,  Sodium 240mg, Total Carbs 27g, Sugars 22g, Protein 2g<br /><br />Nestle: Total Fat 3g, Sodium 170mg, Total Carbs 15g, Sugars 12g, Protein 1g<br /><br />I first mixed the Belgian mix as directed but couldn't finish it due to the fact that it was just too sweet for me.  It IS creamy, but just too sweet.  When I use the Nestle I only use 1/2Tlb and a squirt of dark choc. syrup and I'm happy with that.  So I then mixed the Belgian as I do with the Nestle and it's ok.  I can't rave about it due to the fact that it's higher in sugars and sodium than the Nestle and if you are trying to watch those things you might want to take that into consideration.<br />To me dark chocolate shouldn't be as sweet(or sweeter) as milk chocolate, I'm sure that's why I prefer dark chocolate.  I'll even add some unsweetened chocolate powder to my mix at times.<br /><br />But as I've said it's all in your individual taste, I just wish they would have listed the Nutrient Facts along with their ingredients.<br />Not bad, just not all that great if you don't like REALLY sweet hot chocolate.	1	1
		A2NQ1MNUYUTRAP	Love it	I love this coffee, but what is with these prices? My local walmart sells it for $3.00 and some time on sale for $2.50 and here its like $4.15 each? why is that? and why would any one buy it from here?	1	0
		A164Q95DLO5REH	tastes horrible	I have been drinking dark magic for a long time, this in no way compares, its horrible, watery. I should have been suspicious when the coffee pods were floating free in the box rather than packed in the company box. I thought the first cup was an accident but today it tastes just as bad. Very disappointing and no return policy. Don't buy it its junk.	0	0
		A39V8DFZBSET0B	This cereal is crap!	I don't eat cereal, but I bought these for my kids for a break from the healthy cereal I always buy them. I do however remember eating Chex as a kid and having it in Chex mixes. The cereal however is not the same as it used to be. The squares are so tiny now and they are flat instead of hollow like they used to be. Once milk hits them they get soggy instantly. I definitely won't buy this again. Guess the kids will have to stick with old fashioned and steel cut oats.	0	1
		A1AP55BS52YMCH	Scrumptious!	My Scottish Terrier inhaled hers in about 2 hours, but my finicky Pomeranian, who usually turns his nose up at chew toys, loved it! It kept my Pom busy for a few weeks, but he really enjoyed it!<br /><br />Affordable price, fast shopping, great product!	0	0
		A2DA9T5KNN66UY	Harsh	"This coffee is burnt tasting.  Like burnt toast.  The burnt taste overpowers the other flavors that may be there.  Not much coffee flavor detectable, reminds me of and old fashioned large percolator, after several hours, only more burnt tasting.  I have not had this problem with any other K-cups.  This one, Black Tiger, stands out as the worst tasting.  Adding milk added will not mask the overwhelming sour, bitter and chalky flavors.  I have tried it several times over the past 2 years, so I think I have sampled a few representative ""batches.""  My wife, who prefers the darkest roasted coffees, consistently complains about the taste, and drinks it only as a last resort.  She drinks a lot of coffee, and I see her point.<br /><br />Try any other brand, Donut Shop, Dark Magic, French Roast, any other brand is much more drinkable.  Maybe some folks appreciate the burnt taste.  If you like the taste of burnt toast, then you might like ""Black Tiger."""	0	0
		A1N54K2NWVCGE4	Candy Crate Keeps Sending Wrong Product	I've ordered the Dubble Bubble Gum Party Box twice and both times they sent me Bazooka Gum which I don't like. Do you think they'd do any thing about it after numerous calls - NOT! Amazon needs to stop carrying them with their poor customer service and can't seem to send the customer what they ordered.	3	0
		A2S73A0H5DNZ74	Much Less Expensive at Local Store	Bought a case of this soup because my kids eat a lot of Tomato soup.  Should have checked price at the local grocery store first, as it was much more economical.	3	2
		A36GWNTXO6O2ZW	Very good and healthy treat	These are great dog treats that are made with natural ingredients and my dogs love them.  I give them these treats to provide the Glucosamine needed especially for my larger dogs.  They get a very good grain free dog food but it does not contain glucosamine and my older dog needs it. Zuke's Hip Action really seems to help her. I have brought this item for several years and highly recommend it.	0	0
		A2RRLA69P1KRJE	You get what you pay for...	I had this product for dinner one night- suffice to say that it looks and tastes very much like dog food. However, for the price, you get a meal that is edible and somewhat filling.	0	1
		AH14HF4QFZT4R	So-So	Seeds are my favorite snack to eat while watching a game or just flat out doing nothing.  I love seeds so much that I bought this 12 pack of Davids Sunflower seeds BBQ flavor..Oh boy there a lot of seeds.<br /><br />Pros<br />-Pretty cheap<br />-A lot of seeds<br />-Easy to split to get to the kernel<br /><br />Cons<br />-Lays sunflower seeds has more flavor than this<br />-A lot of broke shells are in the bags<br /><br />Overall, Good for the price but not so good for the flavor.	2	0
		A32DHN8U74GCAR	Food Delivery	This is great!  Organic baby food options - delivered to my doorstep!  The dinners are a good combination and receive a raving review from the bib wearer at the dinner table.	0	1
		A3VDQDVHDE4PYO	Some Diamond Pet Food Wellness are RECALLED	"I don't know if this particular one is recalled though. Just though I'd give a heads up though.<br />So, this is not a true review about this products features per say.....but I feel that everyone needs to know that this company has recalled their products and it is going on right now.<br />To begin with, I want to say that I know that unfortunately there are plenty of human products that get recalled too and that is the most important thing. And yes, I know that every time we go eat out or buy any type of store bought food.... that it is a gamble too.<br />But, my family considers our dogs as part of the family and this is very important too.<br /><br />Many years ago I did research to find the best priced grain free. no dye or by product food.<br />I found that Diamond Pet Foods had the first ingredient as being the actual real meat.<br />Plus,the grain free food made my baby girl look so healthy and shiny.<br />Also,since it had no fillers and quality ingredients it actually made her stool smaller and less stinky.<br />She has less allergies and it stopped most of her constant itching/biting/licking at her paws and less tear stains.<br />She actually loved the product, by the same maker, named ""Taste Of The Wild"" in Bison the most.<br /><br />But,I am saddened now because Diamond Dog Food has now been RECALLED for ""SALMONELLA CONTAMINATION""<br />This company makes various products that have been recalled.<br />Such as:<br />Diamond Naturals, Wellness, Natural Balance, Taste of The Wild, Apex, Chicken Soup Soul, Canidae, Country Value, 4Health, Natural Balance, Kirkland Signature, Natural Balance, Premium Edge, Professional and Solid Gold.<br /><br />I am saddened that we actually spend more money on these ""better than store"" dog food and they keep getting recalled!<br />So many families have unfortunately lost their fur babies babies and have spent thousands of dollars on Vet bills....when all we are trying to do is buying the ""better"" which are higher priced, dog food ingredients.<br />I am pretty thankful that I had signed up online,for emails about the latest dog food recalls last week.<br />My hubby and I was devastated to see that Diamond Dog Foods, Taste Of The Wild was on the list now.<br />I am sickened by these companies being so careless. When the reason we buy their higher priced food is cuz they are suppose to be healthier!<br />I just wanted to write this and try to stop another baby from getting sick or even worse dying."	0	0
		A3LW0R8N07EM85	Great tasting tomato sauce.	This is a great tasting and quality product.  It is a great consistency for all my recipes.  I have used it many times & it is on my reorder list.	0	0
		A1CHOKV10NEI8X	Very sugary	The flavor does do a good job of capturing the character of a cinnamon roll, but these are more sugary-sweet than regular frosted Mini-Wheats.  It really captures the cinnamon flavor, and some of the smoothness, but the sugar overwhelmed these traits.  I did like the smaller size bits too.<br /><br />Overall, this a little to sweet for even an occasional treat, much less a regular breakfast.	0	0
		AIEPHF5R80Z49	Looks Great on Website...	Absolutely the cheapest rip off I have ever purchased! There was so much packaging and so little product it was embarrassing to give. Due to the date it arrived I had no choice but to give it, but would NEVER recommend the purchase of it to anyone!	10	2
		AYW1TGDCP2OK6	3 Stars - I Guess??	I'm not really sure how to review a cat treat.  I assume my only course of action is to describe how my cat, Cleo, reacted to these new treats.  I should say first of all that Cleo is used to eating moist treats and hard food - she may have just associated this crunchy treat as a pebble of her food.<br /><br />Treat 1 - She ate it.  Cleo is a very tiny cat with tiny teeth (I usually have to find food that has very small pieces in order for her to eat it) and I noticed that she had a hard time chewing this crunchy treat.<br /><br />Treat 2 - Sniffed at it and licked it.  No eating.<br /><br />Treat 3 - Wouldn't go near it.  I picked it up and put it in her food bowl. And I noticed this morning that the treat was removed from her food bowl and kicked aside so that Cleo could eat her food.<br /><br />I gave this treat 3 stars because I like the idea of the green core that cleans the teeth - although, that green core is very hard. All in all, I'd say that my cat hated these.  But, she's a picky kitty.	0	1
		AX1Z5RQ1LWMM2	That is a lot of candy	My title was my reaction when I first opened the box it came in.  I didn't really plan on eating the whole bag since they are mostly gonna be used as reinforcement to get my kids potty trained.  My two year old girl doesn't really care so much but they work wonders for my four year old with autism.  I give her one after she potties and washes her hands and she couldn't be happier.  I do find myself reaching in and getting handfuls at times but I try not to go overboard.  If you love Skittles than this bag will probably be good for you but if you are just a casual candy eater than maybe not.	2	1
		A19NFUY241YYPD	Great cocoa, but not real hot chocolate	Great cocoa, but not real hot chocolate. If you crave real spanish hot chocolate, you need to buy something else. This is sweet hot cocoa.	2	0
		A21X2UQ7MP4U2R	LOVE IT!!!!!	Move over Coffee mug! I got a new best friend and her name is, International Coffee Candy, Sugar Free By Sweet N Low 1 pounds Kosher - Circle U -Dairy!<br /><br />I have three letters for you that describe this candy - YUM!!!!!!!!!!!!!!!!!<br /><br />I got this at the dollar store - Dollar store! I was looking for something that could give me a coffee feeling, when I forgot or tend to not think about making a cup of coffee or stoping in at the coffe shop in the morning.<br /><br />But just think about it - four flavors of amazing coffee in your purse or in your pocket!!<br /> If you need a coffee buzz but don't feel like carrying around or don't have time to grab a cup - Just snack on one of these!<br /><br />I'm eating the Armaretto right now - It's yummy.<br /><br />This is a great thing to have in your purse if you need a sudden 'coffee' buzz.<br /><br />Another great yummy treat is expresso coffee beans covered in Chocolate!<br /><br />Imma in love with coffee ;D	1	0
		A2R6RA8FRBS608	all right by me !!!	Gatorade was an acquired taste for me; but these days I can't stop drinking it. It's full of electrolytes and it does indeed have very few calories especially when you consider how it helps you rehydrate at the same time. You can drink this either cold from the refrigerator or warm from the shelf; I like it either way and actually when I drink it warm the flavor tastes even better.<br /><br />This pack comes in three flavors: fruit punch, lemon-lime and grape.<br /><br />The only negative I can think of is that this does have sugar (and carbs) in it; if you have concerns about sugar in your diet you should talk to your physician before drinking this.<br /><br />Highly recommended.	3	0
		A30YC7WR1TFJWL	Good product	Love the snacks, however we should receive what is advertised! says 80- 0.9 oz packages, instead recived 36 2.0 oz packages, great for the kids or Grandkids,real fruit not the sugar kind	1	0
		A8HKYI665NXIC	Saves a stop to the gas station in the mornings...	This won't replace your Starbucks Caramel Mocha's and what-have-you, but if you get your morning flavored coffee at BP or QT, then this is a great replacement.	0	0
		A3JRJEJJ7ZSGSD	less than 400 parts per billion	"This review is intended to help buyers make an intelligent decision as to the reason for buying this product. I emailed Now Foods requesting information concerning the mercury content of their granulated fructose because I consume so much of it. Their response was ""mercury is less than 400 parts per billion"". For myself this is unacceptable because I eat fructose and mercury is poisonous. I wish they would bring it down to a reasonable level or better yet find a new way of distilling fructose that is as economical as the Castner-Kellner process."	5	14
		AS1GR7GQUZR8C	Breaks apart, dissolved in water! Poor quality	Bought this from one of the sellers here and was fulfilled by Amazon. When soaked, all of the tapioca pearls dissolved into water in mere 10 minutes! When cooked without soaking, they again dissolved and got mixed in with water! The package looks DIFFERENT from the one pictured here. It doesn't have any logos on it but states: Product of Thailand. No expiration date is printed anywhere. Dunno if the quality had anything to do with its use-by date. Can't recommend this to anyone.	1	1
		A3TG3FPAFO0SWT	Not my cup of tea	Wanted to try new kinds of teas. This tea is strong, seemed bitter to me, and I didn't appreciate the odor of it to start with. It reminds me of, a long time ago, odd odor in an old Chinese shop in SanFrancisco's Chinatown. This is fairly subjective, but overall, I like the SerendipiTeas.	0	2
		AOJOBGMD7VFIW	Belgium sugar	This is the way to make chicken and waffles.  The recipe uses yeast and is heavier.  A real treat. I would highly recommend.	0	0
		A1PYNMASUM1MD8	Overpriced Junk Food	I just tried the Snackwell Fudge Drizzle Caramel Popcorn for the first time, and was not impressed at all. You get 130 calories for a small serving. The taste is nothing special, and is not as tasty as a box of Cracker Jacks. It is loaded with sugar and the price for for you get, it ridiculous. Do yourself a favor and stick with nutritional snacks. They are much less expensive, less calories, more nutritious, and better tasting. Just because a product is marketed as nutritious or low calorie, doesn't make it so. Read the fine print and be smart. This is a product you should pass on...If you get the craving for popcorn, make it yourself. You will save a bundle of money and it will be better tasting and more nutritious! Pass on this product unless you are a junk food junky with money to spare!	1	0
		A2KJDJDM3P1EFG	Entered Search for Gluten Free and These Came Up	These ae not gluten-free.  It is my own fault for not reading more carefully but I was searching for Snyder's Gluten Free Pretzels and this product and one other Synders product were the results. Unsalted was an added bonus for me so I did my one-click order. They are not gluten free,they are not sodium free. They are good but I'm disappointed with myself for not reading more carefully although I don't know why they came up under Synder's gluten free and first on the list.	3	0
		A26NFIQ7KWI8Y7	bitter	To me this coffee was extremely bitter.  I dumped it out and made a different cup.  It made me afraid to try other WP coffees but I did like the WP Sumatra Kopi Raya.<br /><br />For reference purposes my in store drink is a Starbucks Americano.<br /><br />My favorite k-cups are:<br />Starbucks French Roast<br />Starbucks Caffe Verona<br />Starbucks Pike Place Roast<br />Green Mountain Xtra Bold Sumatran Reserve<br />Green Mountain Double Black Diamond<br />Green Mountain Revv<br />Green Mountain Dark Magic<br /><br />Other k-cups I've tried:  Coffee People Jet Fuel ,Green Mountain Dark Magic Decaf, Emeril Jazzed up Decaf, Starbucks Caffe Verona, Coffee People Black Tiger,  Starbucks House Blend, Starbucks Breakfast Blend, Starbucks Sumatra, Wolfgang Puck French Roast, Green Mountain Lake and Lodge, Green Mountain French Roast, Caribou Mahogony, Wolfgang Puck Sumatra Kopi Raya, Emeril Big Easy Bold	0	1
		A34IS8ZGXVNR9U	so hard you have to hammer it to break it up	These treats are so hard that I have to take a mallet out on a hard floor with a newspaper to break them up to give to my dog.  I would not buy them again.  My dog is a chewer, but these have no appeal to him unless I break them up first.  And he LOVES duck treats.	0	1
		A3JUM0WSKPN0NT	Stale	I think these had been sitting around in a warehouse for a long time, because it took them a long time to send it to me and, when I got it, the tea tasted like cardboard. I've had red rasberry leaf tea before, so I know it's not supposed to taste like this...	1	3
		AUITG1DJ3QUGK	SULPHERED!	"I am posting this because unfortunately Amazon does not show the label, ingredients on many items.  Since you can not see it, many would assume that this is just dried fruit.  It is not.  It is fruit dried with sulpher.  For some this may not be an issue (but you should know that it is there nonetheless).  I have developed sulphur allergies over the years (you develop allergies via exposure) and with more and more mass produced bulk items containing sulphur, likely many more people will too.  I have had some pretty serious health consequences of same.<br />We can get these locally very inexpensively (I am in Hawaii) and would never purchase this particular brand because of the sulphur.  I did buy it once without thinking, and they tasted bitter, acrid, nowhere near as good as we get in local shops, health food stores.  I realize that tropical fruit is not easy to get everywhere, but there are good healthy alternatives.  Consider, for example: <a href=""http://www.amazon.com/gp/product/B001HN5O3C"">Woodstock Farms Mango Slices, Unsulphured, 8.5-Ounce Bags (Pack of 4)</a><br />i was browsing here, hoping to get better prices (and access) on bulk dried fruit, but can see that the lack of labeling info is going to cause me a problem :(  I guess my only alternative until other customers specify what is on the label, is to buy things specifically labeled ""unsulphured"".<br />If you do not have allergiews or sulphur related health problems (yet) maybe consider comparing the 2.  Sulphured fruit is bitter, leaves a chemical aftertaste and is overdried making it taste a lot less fresh (which it generally is) and tougher.  In my experience, this particular product is the worst offender (at least that I have encountered).  It is heavvily sulphured and really tastes off."	7	1
		A3BCHK89LTECTH	Good	This item is better then the other coconut waers I have tried but is my least favorite flavor of the three REVA items I tried.  Again the convenience is great!	0	0
		A2AHW9ENI5SMUT	A Great Holiday Addition	This is a great way to use up holiday leftovers!  My family uses this soup as an excuse to play cards and relax after Thanksgiving-- with very little prep we can get a round or two of cards in while the house fills with wonderful smells!  Then the victors get to dig in first-- what a prize!!	0	0
		APH6AUXVIPMHY	really good product	I got these blow pops because I had a sweet tooth and I could not beat the price for them. Also they came very fresh and taste like the were just made. They were really good n when they got to my house none of them were broke. Thank You.	0	0
		A2ZFOWR8U2KCFV	took forever	I bought a bottle of tapatio hot sauce for my friend to have it shipped over to her in the east coast. The order said it'd take 5 business days. It ended up taking over 3 weeks	0	1
		A3M4G7QJY3C5I3	Tough And Tasteless	This well packaged package of beef jerky tastes relative bland and is relatively tough and chewy, I rate it below average in all categories as it is a sub-par product even when compared to commonly marketed brands such as Jack Links. I definitely will not be buying this again, very disappointed.	0	0
		A2V9ZGORMRDAG9	Good Substitute	"Although not ""real"" ice cream, I enjoyed it as a low-cal substitute.  Especially when you can devour an entire pint and not feel guilty.  Which I did!  I am eager to try the other flavors!"	0	0
		A2LKOJDXLW4219	Dog loves them	My dog really likes these treats. I use them for training and they are pretty small. I actually wish they were a bit smaller. I like that they are dry, not messy, and not too stinky. I also like that there are different flavors - hopefully that means the dog stays interested in them.	2	0
		AS6FJAE1LJV0C	Oily dilemma...	I have a very hard time finding a moisterizer.  I have a very oily t-zone while the rest of my face is dry to the point of flakey.  A word of caution if you already have oily prone skin... This created more oil.  I only used it at night and when I woke the next morning I was shoked at the sheen of oil covering my entire face.  I was disgusted.  Granted, it didn't appear to clog pores, nor make my acne worse (I am an unfortunate sufferer of that infamous adult acne around the mouth and chin area).<br /><br />A nice thing about this moisterizer is it was extremely refreshing after applying.  Especially those nights following a toner that can sometimes leave that sting behind.  I love the smell of it too.  I have since switched to only applying it outside of my t-zone, and while I still discover oil the next morning, it isn't near as bad as before.<br /><br />I am on the hunt for a new moisterizer, as I probably won't continue to use this.  Unfortunately there just aren't a lot of moisterizers with green tea, which is what I was looking for.	0	0
		AG0O3MED4Y55D	I Can't Believe the Price	I happened upon this item by accident when looking at coffee makers. While I feel Eight O'Clock Columbian is great coffee I can't believe anyone would pay this price for it.  I just purchased four bags for ten dollars ($10.00) at my local Giant Food Store as<br />it is on sale at two for the price of one.  I always stock up when they have this sale which happens every few months.	3	6
		A1IJE17SQ59HMM	Cheaper at Costco	I use this olive oil all the time and am very happy with it for everyday cooking needs. Paid $16.99 today at Costco.	2	0
